domain,has_A,num_A,has_AAAA,num_AAAA,has_MX,num_MX,has_NS,num_NS,has_TXT,num_TXT,has_CNAME,cname_chain_length,has_SOA,ttl_min,ttl_max,ttl_mean,ttl_var,mx_priority_min,mx_priority_max,num_distinct_ips,asn_list,asn_org_list,asn_country_list,cidr_list,txt_entropy,has_SPF,has_DKIM,has_DMARC,has_wildcard_dns,dnssec_enabled,soa_serial,soa_refresh,soa_retry,soa_expire,soa_minimum,dns_success,error_msg,error_type
encompasswebcenter.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
slingemail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
eddieborgo.cn,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
einguterplan.de,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
random.sh,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
5z5e3.cn,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
winstonindia.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
vorname.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
gunabizusa.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
skoleporten.dk,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
mesaboogie.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
ttg8.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
hoplunch.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
bulbapp.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
vipwomans-zone.org,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
fastfox.pro,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
idealjav09212026.shop,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
sonystyle.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
school-box.ru,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
thetown.com.br,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
neu.ac.th,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
at88.net,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
hedinauto.se,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
iapure.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
onlcportal.ru,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
redwoodtrust.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
1688kub.live,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
autopilottips.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
fitseveneleven.de,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
zabkat.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
247careers.co.za,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
sempatigame.live,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
advmob.cn,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
baozi9999.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
iatserv.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
lenus.ie,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
autoline.pt,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
sartojelius.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
uea8th6.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
gamemodels3d.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
polydyne.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
mantire.in,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
download.com.vn,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
777lordfilm777.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
midnight.im,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
clevergirlfinance.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
webmagic.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
integralcorp.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
thefixedgearshop.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
chas.org,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
dermaclub.com.vn,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
redewt.net,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
eproshnobank.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
tilvids.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
nahuby.sk,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
bigmacktrucks.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
eclock.com.br,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
vinoys.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
microworks.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
hello-hossy.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
centralmassion.cn,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
odreenryll.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
digit-education.ru,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
terbinafines.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
aipla.org,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
tradeeasyhk.net,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
rivendellpoms.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
shuttlelink.ru,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
km-bw.de,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
otoiawase.jp,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
turkceciyiz.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
teamcoco.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
ecnmag.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
hcwf8.cn,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
nine789.co,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
vinochmatguiden.se,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
lzeu.cn,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
calsaws.org,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
classtheresort.jp,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
directskills.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
diplomixsch.ru,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
finmodelslab.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
alomotorista.blog.br,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
whatsappsemadd.com.br,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
cp.com.vn,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
vidian.vn,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
kla4.io,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
gatsby.financial,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
dortania.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
npff.ru,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
thuisindeachterhoek.nl,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
coolgamesunblocked.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
imagesbazaar.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
gwulo.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
lokaah.pl,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
spigen.com.tr,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
vippayroll.co.za,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
syhuwai.cn,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
strictweb.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
closingfolders.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
memberful.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
sevenhills.cn,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
cambriumhosting.nl,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
diesel.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
smoomer.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
colmed.in,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
alfasoft.by,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
28live.org,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
inspiresolutions.co,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
alvaria.cloud,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
monkeyis.cn,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
mqbinc.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
yamareco.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
k2sk8qw.cn,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
saikon.jp,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
sats.dk,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
uswedding.com.cn,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
portsit.se,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
w78187.vip,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
loisirsart.fr,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
chatiw.me,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
bjhaojing.cn,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
blumesolutions.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
dysmjw.cn,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
thecollegefix.com,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
e2enetworks.net.in,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
gilbertoleda.com.br,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
oqov.cn,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1.0,-1.0,-1,-1,0,,,,,0.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,,
